common_voice_eo_18584917|Ŝin interrompis en ŝiaj pripensoj bruo de sonorilo|Ŝin interrompis en ŝiaj pripensoj bruo de sonorilo
common_voice_eo_18584918|Li estis punita per la afero mem per kiu li estis pekinta|Li estis punita per la afero mem per kiu li estis pekinta
common_voice_eo_18584919|Tio ŝajnas al mi kredebla|Tio ŝajnas al mi kredebla
common_voice_eo_18584920|Aliru do al la kuirejo kaj zorgu ke la servistinoj ne bruligu la rostaĵon|Aliru do al la kuirejo kaj zorgu ke la servistinoj ne bruligu la rostaĵon
common_voice_eo_18584921|Tro da kuiristoj kaĉon difektas|Tro da kuiristoj kaĉon difektas
common_voice_eo_18584922|Amaso da mono kaj titolo de barono|Amaso da mono kaj titolo de barono
common_voice_eo_18584924|Li esploris iom la fundon de la glaso|Li esploris iom la fundon de la glaso
common_voice_eo_18584944|Neleĝe akirita ne estas profita|Neleĝe akirita ne estas profita
common_voice_eo_18584945|Feliĉe fraŭlino Kolardo alkuris por lin helpi|Feliĉe fraŭlino Kolardo alkuris por lin helpi
common_voice_eo_18584946|Kie regas virino malbona estas la fino|Kie regas virino malbona estas la fino
common_voice_eo_18584947|Malbonaj infanoj amas turmenti bestojn|Malbonaj infanoj amas turmenti bestojn
common_voice_eo_18584948|Efektive sinjorino Herbeno estis graveda|Efektive sinjorino Herbeno estis graveda
common_voice_eo_18584959|Bela vizaĝo estas duono da doto|Bela vizaĝo estas duono da doto
common_voice_eo_18584960|Sed la mallumaĵoj ne ebligis ke oni distingu ĝian realan formon|Sed la mallumaĵoj ne ebligis ke oni distingu ĝian realan formon
common_voice_eo_18584961|Nekonscie Petro ŝin sekvis|Nekonscie Petro ŝin sekvis
common_voice_eo_18584962|De kvarono da horo Linŝardoj tie sidis la viroj fumis pipojn trinketante sian kafon|De kvarono da horo Linŝardoj tie sidis la viroj fumis pipojn trinketante sian kafon
common_voice_eo_18584963|Iri for en bona horo|Iri for en bona horo
common_voice_eo_18584989|Kial vi verŝas tiun kafon en tiun karafeton|Kial vi verŝas tiun kafon en tiun karafeton
common_voice_eo_18584990|Eltrinki per unu tiro|Eltrinki per unu tiro
common_voice_eo_18584991|Depost du semajnoj mi observas Beatricon kun detalema atento|Depost du semajnoj mi observas Beatricon kun detalema atento
common_voice_eo_18584992|Riĉeco estas frato de fiereco|Riĉeco estas frato de fiereco
common_voice_eo_18584993|Ĉu vi havis infanojn|Ĉu vi havis infanojn
common_voice_eo_18585024|En malsata familio mankas harmonio|En malsata familio mankas harmonio
common_voice_eo_18585025|Edzigu filon kiam vi volas  edzinigu filinon kiam vi povas|Edzigu filon kiam vi volas  edzinigu filinon kiam vi povas
common_voice_eo_18585026|Tiam ĝi veturas kun la masego mem de la glaciejo|Tiam ĝi veturas kun la masego mem de la glaciejo
common_voice_eo_18585027|Pli valoras faro nenia ol faro malbona|Pli valoras faro nenia ol faro malbona
common_voice_eo_18585028|Ŝi prenis la paketon kaj revenis en la manĝoĉambron|Ŝi prenis la paketon kaj revenis en la manĝoĉambron
common_voice_eo_18585041|Vivanton ni malhonoras mortinton ni adoras|Vivanton ni malhonoras mortinton ni adoras
common_voice_eo_18585042|Li diris adiaŭ al la mondo surtera|Li diris adiaŭ al la mondo surtera
common_voice_eo_18585043|Bojas hundido kiel ĝi aŭdas de hundoj|Bojas hundido kiel ĝi aŭdas de hundoj
common_voice_eo_18585044|Ĉiu eraro estas kulpo|Ĉiu eraro estas kulpo
common_voice_eo_18585045|Li havas truon en la manplato|Li havas truon en la manplato
common_voice_eo_18585046|Sed anstataŭ ĉagreniĝi la malsanulo kontraŭe ĝojis pro tio|Sed anstataŭ ĉagreniĝi la malsanulo kontraŭe ĝojis pro tio
common_voice_eo_18585047|Sed tiun cedon li faras al ni solaj|Sed tiun cedon li faras al ni solaj
common_voice_eo_18585048|Lernu juna por esti saĝa maljuna|Lernu juna por esti saĝa maljuna
common_voice_eo_18585049|Ne venas honoro sen laboro|Ne venas honoro sen laboro
common_voice_eo_18585080|Sola vojo libera al la fundo rivera|Sola vojo libera al la fundo rivera
common_voice_eo_18585081|De la manoj ĝis lipoj la supo elverŝiĝis|De la manoj ĝis lipoj la supo elverŝiĝis
common_voice_eo_18585082|Pli bona pano sen butero ol dolĉa kuko sen libero|Pli bona pano sen butero ol dolĉa kuko sen libero
common_voice_eo_18585083|Kio konvenas al sciuro ne konvenas al vulturo|Kio konvenas al sciuro ne konvenas al vulturo
common_voice_eo_18585084|La fizionomio de la doktoro estis malgaja|La fizionomio de la doktoro estis malgaja
common_voice_eo_18585100|Tio estis ĝentila forpermeso|Tio estis ĝentila forpermeso
common_voice_eo_18585101|Kiu minacas tiu avertas|Kiu minacas tiu avertas
common_voice_eo_18585102|Tiu ĉi maljunulo tute malsaĝiĝis kaj infaniĝis|Tiu ĉi maljunulo tute malsaĝiĝis kaj infaniĝis
common_voice_eo_18585103|Petro mirante mallevis sian armilon|Petro mirante mallevis sian armilon
common_voice_eo_18585104|Por fari ion la doktoro praktikis skarifikojn|Por fari ion la doktoro praktikis skarifikojn
common_voice_eo_18585117|Ĉu vi parolas pri Herbeno la bankiero|Ĉu vi parolas pri Herbeno la bankiero
common_voice_eo_18585119|Mi petis libertempon por resaniĝo|Mi petis libertempon por resaniĝo
common_voice_eo_18585120|La junulo silentiĝis kaj ŝajnis enprofundiĝinta en siaj pensoj|La junulo silentiĝis kaj ŝajnis enprofundiĝinta en siaj pensoj
common_voice_eo_18585121|Al la fiŝo ne instruu naĝarton|Al la fiŝo ne instruu naĝarton
common_voice_eo_18585122|Ĝi estus por mi netolerebla ŝarĝo|Ĝi estus por mi netolerebla ŝarĝo
common_voice_eo_18585161|Ĉu li sin lasis dronigi|Ĉu li sin lasis dronigi
common_voice_eo_18585162|Sed la ĵaluzeco detruas la rektecon de la juĝeco|Sed la ĵaluzeco detruas la rektecon de la juĝeco
common_voice_eo_18585163|Malsato malfortigas ŝuldo suferigas|Malsato malfortigas ŝuldo suferigas
common_voice_eo_18585164|Ni reciproke nin konas klarigon ne bezonas|Ni reciproke nin konas klarigon ne bezonas
common_voice_eo_18585165|Kiu diras la veron havas suferon|Kiu diras la veron havas suferon
common_voice_eo_18593334|Kiu rabi eliras ofte nuda revenas|Kiu rabi eliras ofte nuda revenas
common_voice_eo_18593335|Ĉe stomako malsata ne kapricas palato|Ĉe stomako malsata ne kapricas palato
common_voice_eo_18593337|La hebreoj estas Izraelidoj ĉar ili devenas de Izraelo|La hebreoj estas Izraelidoj ĉar ili devenas de Izraelo
common_voice_eo_18593338|Pli allogas kulero da mielo ol da vinagro barelo|Pli allogas kulero da mielo ol da vinagro barelo
common_voice_eo_18593344|De malbona ŝafo estas bona eĉ tufo|De malbona ŝafo estas bona eĉ tufo
common_voice_eo_18593345|Havu poton malgrandan sed mem estu granda|Havu poton malgrandan sed mem estu granda
common_voice_eo_18593346|Kiu el ni povas certigi ke neniam li fariĝos nevola mortiganto|Kiu el ni povas certigi ke neniam li fariĝos nevola mortiganto
common_voice_eo_18593347|Post du horoj la liberigo estis plena kaj tiufoje definitiva|Post du horoj la liberigo estis plena kaj tiufoje definitiva
common_voice_eo_18593349|La luno kiu ekaperis malantaŭ monteto brilis en sennuba ĉielo|La luno kiu ekaperis malantaŭ monteto brilis en sennuba ĉielo
common_voice_eo_18593350|Li venis al mi tute ne atendite|Li venis al mi tute ne atendite
common_voice_eo_18593351|Ĉesigu ĝin mi vin petegas kompatu min vi min mortigas|Ĉesigu ĝin mi vin petegas kompatu min vi min mortigas
common_voice_eo_18593352|Vi povas eliri diris la magistrato|Vi povas eliri diris la magistrato
common_voice_eo_18593353|Jes ŝi estos rajtigita al tio li daŭrigis|Jes ŝi estos rajtigita al tio li daŭrigis
common_voice_eo_18593354|Sed tiam maltrankvileco ŝin persekutis|Sed tiam maltrankvileco ŝin persekutis
common_voice_eo_18593355|Larmoj pravecon ne pruvas|Larmoj pravecon ne pruvas
common_voice_eo_18593356|Iru mi vin aŭskultas|Iru mi vin aŭskultas
common_voice_eo_18593357|Mi ne povas dubi pri ilia lojaleco kaj ilia sincereco|Mi ne povas dubi pri ilia lojaleco kaj ilia sincereco
common_voice_eo_18593358|Kiam sako mizeras amo malaperas|Kiam sako mizeras amo malaperas
common_voice_eo_18593359|Kiam oni lin rigardas dum li ne parolas li estas Herbeno|Kiam oni lin rigardas dum li ne parolas li estas Herbeno
common_voice_eo_18593360|Restis nenio absolute nek por mordi nek por gluti|Restis nenio absolute nek por mordi nek por gluti
common_voice_eo_18593361|Ne veku malfeliĉon kiam ĝi dormas|Ne veku malfeliĉon kiam ĝi dormas
common_voice_eo_18593362|Li ne povis doni pli saĝan konsilon|Li ne povis doni pli saĝan konsilon
common_voice_eo_18593363|Gardatan ŝafon eĉ lupo timas|Gardatan ŝafon eĉ lupo timas
common_voice_eo_18593364|Forigu vian fraton ĉar li malhelpas al ni|Forigu vian fraton ĉar li malhelpas al ni
common_voice_eo_18593365|La junulo miksis la kartojn kaj prenis unu el ili|La junulo miksis la kartojn kaj prenis unu el ili
common_voice_eo_18593366|Tamen Beatrico daŭriĝis sian ideon|Tamen Beatrico daŭriĝis sian ideon
common_voice_eo_18593367|Ĉia dono estas bono|Ĉia dono estas bono
common_voice_eo_18593368|Kompatinda Reĝino kiel pasie ŝi min amis|Kompatinda Reĝino kiel pasie ŝi min amis
common_voice_eo_18593369|Saltadi el unua al deka|Saltadi el unua al deka
common_voice_eo_18593370|Kien Fradeko aliris elirante el tiu loko|Kien Fradeko aliris elirante el tiu loko
common_voice_eo_18593371|Peko kaj eraro estas ecoj de la homaro|Peko kaj eraro estas ecoj de la homaro
common_voice_eo_18593372|Petron kruro doloras Karolo ne lamas|Petron kruro doloras Karolo ne lamas
common_voice_eo_18593373|Mi saltadis la tutan tagon de loko al loko|Mi saltadis la tutan tagon de loko al loko
common_voice_eo_18593374|Nun tial ke la unua emocio estas pasinta mi fariĝis forta|Nun tial ke la unua emocio estas pasinta mi fariĝis forta
common_voice_eo_18593375|Feliĉon oni ne heredas nek cedas|Feliĉon oni ne heredas nek cedas
common_voice_eo_18593376|Saĝa estas la hundo post ricevo de la vundo|Saĝa estas la hundo post ricevo de la vundo
common_voice_eo_18593377|Sed la bankiero tre priokupata ne aŭdis tiun lastan frazon|Sed la bankiero tre priokupata ne aŭdis tiun lastan frazon
common_voice_eo_18593378|Ĝi estas monografio pri la atrofio de la umbilika ŝnuro|Ĝi estas monografio pri la atrofio de la umbilika ŝnuro
common_voice_eo_18593384|Do ekkriis samtempe Eduardo kaj ŝia edzino Reĝino estis prava|Do ekkriis samtempe Eduardo kaj ŝia edzino Reĝino estis prava
common_voice_eo_18593385|Troviĝas bonaj homoj en la mondo|Troviĝas bonaj homoj en la mondo
common_voice_eo_18593386|For el la manoj  for el kalkulo|For el la manoj  for el kalkulo
common_voice_eo_18593388|Ŝia sinjorina Moŝto estas servita|Ŝia sinjorina Moŝto estas servita
common_voice_eo_18593391|Sinjorino Herbeno estis neripareble pereonta|Sinjorino Herbeno estis neripareble pereonta
common_voice_eo_18593416|Tablo festena sed telero malplena|Tablo festena sed telero malplena
common_voice_eo_18593417|Por virta orelo ne danĝeras vorto malbela|Por virta orelo ne danĝeras vorto malbela
common_voice_eo_18593418|Sed li daŭrigu ne sin montri li ne klopodu|Sed li daŭrigu ne sin montri li ne klopodu
common_voice_eo_18593419|La okuloj de la juna kuracisto restis sekaj|La okuloj de la juna kuracisto restis sekaj
common_voice_eo_18593420|Ŝiaj larmoj ne fluis plu|Ŝiaj larmoj ne fluis plu
common_voice_eo_18640385|Nutru lupon plej sate li ĉiam serĉas arbaron|Nutru lupon plej sate li ĉiam serĉas arbaron
common_voice_eo_18640386|Se al hundo mankas nenio ĝin atakas rabio|Se al hundo mankas nenio ĝin atakas rabio
common_voice_eo_18640387|Malhumileco estas kara plezuro|Malhumileco estas kara plezuro
common_voice_eo_18640388|Tiam Petro estas vere la infano kiun mi metis en viajn brakojn|Tiam Petro estas vere la infano kiun mi metis en viajn brakojn
common_voice_eo_18640389|Promeso ne satigas|Promeso ne satigas
common_voice_eo_18640395|Sed dank al via saĝo ĝi nun estas malaperinta|Sed dank al via saĝo ĝi nun estas malaperinta
common_voice_eo_18640396|Fari el muŝo elefanton|Fari el muŝo elefanton
common_voice_eo_18640397|Mi volas gajni al li riĉecon|Mi volas gajni al li riĉecon
common_voice_eo_18640398|Kiu prudenton ne havas tiun saĝo ne savas|Kiu prudenton ne havas tiun saĝo ne savas
common_voice_eo_18640399|Per bona higieno la farto de la estaĵeto rapide resaniĝos|Per bona higieno la farto de la estaĵeto rapide resaniĝos
common_voice_eo_18640405|Je la nomo de Maŭrico kaj je la mia lasu min vin danki|Je la nomo de Maŭrico kaj je la mia lasu min vin danki
common_voice_eo_18640406|Tiu ĉi grava tago restos por mi ĉiam memorinda|Tiu ĉi grava tago restos por mi ĉiam memorinda
common_voice_eo_18640407|Tro multe da salo malbonigas la manĝon|Tro multe da salo malbonigas la manĝon
common_voice_eo_18640408|Estas vere|Estas vere
common_voice_eo_18640409|Ne en nia aĝo oni fariĝas vivmalamanto|Ne en nia aĝo oni fariĝas vivmalamanto
common_voice_eo_18640415|Ne iras hakilo al kolo humila|Ne iras hakilo al kolo humila
common_voice_eo_18640416|Post kvin minutoj estos la dua li murmuris|Post kvin minutoj estos la dua li murmuris
common_voice_eo_18640417|La vagonaro pligrandigis sian rapidecon|La vagonaro pligrandigis sian rapidecon
common_voice_eo_18640419|La juĝisto ne povis deteni miran ekkrion|La juĝisto ne povis deteni miran ekkrion
common_voice_eo_18640420|Laŭ la agoj de la homo estas lia nomo|Laŭ la agoj de la homo estas lia nomo
common_voice_eo_18640421|Vi rekonis Fernandon ĉu vere|Vi rekonis Fernandon ĉu vere
common_voice_eo_18640422|Tiam mi saltis sur la ŝtupon|Tiam mi saltis sur la ŝtupon
common_voice_eo_18640423|Vivon travivi estas arto malfacila|Vivon travivi estas arto malfacila
common_voice_eo_18640424|Sed mi rekonas la skribmanieron de Reĝino|Sed mi rekonas la skribmanieron de Reĝino
common_voice_eo_18640430|La fiakristo vipbatis sian ĉevalaĉon kiu ekgalopis|La fiakristo vipbatis sian ĉevalaĉon kiu ekgalopis
common_voice_eo_18640431|Se mi ne sukcesas mia konscienco povos neniel min riproĉi pri tio|Se mi ne sukcesas mia konscienco povos neniel min riproĉi pri tio
common_voice_eo_18640432|Via foresto lasus ĉirkaŭ la tablo tro vastan malplenaĵon|Via foresto lasus ĉirkaŭ la tablo tro vastan malplenaĵon
common_voice_eo_18640433|Granda doto kaj oro sed mankas la koro|Granda doto kaj oro sed mankas la koro
common_voice_eo_18640434|Karaj infanoj estu ĉiam honestaj|Karaj infanoj estu ĉiam honestaj
common_voice_eo_18640445|Nu ŝi pensis mi estas ankoraŭ venkita de la fatalo|Nu ŝi pensis mi estas ankoraŭ venkita de la fatalo
common_voice_eo_18640446|De la buŝo ĝis la manoj estas granda interspaco|De la buŝo ĝis la manoj estas granda interspaco
common_voice_eo_18640447|Klarigu tion|Klarigu tion
common_voice_eo_18640448|Kio aliloke promenos al ni ankaŭ ĝi venos|Kio aliloke promenos al ni ankaŭ ĝi venos
common_voice_eo_18640449|Malfeliĉulo|Malfeliĉulo
common_voice_eo_18640460|Forte sidas kiu Dion fidas|Forte sidas kiu Dion fidas
common_voice_eo_18640461|Beatrico nenion komprenis pri tio kio okazas|Beatrico nenion komprenis pri tio kio okazas
common_voice_eo_18640462|Je Dio mi tion vidas respondis Malo|Je Dio mi tion vidas respondis Malo
common_voice_eo_18640463|Ĉiu familio havas sian kriplulon|Ĉiu familio havas sian kriplulon
common_voice_eo_18640464|Ni esperu ke okazis neniu malfeliĉo|Ni esperu ke okazis neniu malfeliĉo
common_voice_eo_18640470|Petro forestas murmuris la malfeliĉulino des pli bone|Petro forestas murmuris la malfeliĉulino des pli bone
common_voice_eo_18640471|Sed por Fernando la aferoj ne iris tiel simple|Sed por Fernando la aferoj ne iris tiel simple
common_voice_eo_18640472|Mi ne faros plu medicinon li diris|Mi ne faros plu medicinon li diris
common_voice_eo_18640473|En luma tago|En luma tago
common_voice_eo_18640474|Diskuti kontraŭ li lin neutile kolerigus li diris al la advokato|Diskuti kontraŭ li lin neutile kolerigus li diris al la advokato
common_voice_eo_18640495|Li sentas ke ĉiuj liaj fortoj estas eluzitaj|Li sentas ke ĉiuj liaj fortoj estas eluzitaj
common_voice_eo_18640496|Pro kapo malsaĝa suferas la kruroj|Pro kapo malsaĝa suferas la kruroj
common_voice_eo_18640497|Plena stomako laŭdas la faston|Plena stomako laŭdas la faston
common_voice_eo_18640499|Mi prenos ĉi tiun|Mi prenos ĉi tiun
common_voice_eo_18640500|Mi deziregas ne ilin forlasi|Mi deziregas ne ilin forlasi
common_voice_eo_18640515|Venas ĉagreno sen granda peno|Venas ĉagreno sen granda peno
common_voice_eo_18640516|Dume ĉiuj ĉeestantoj iom post iom forlasis sian miregan sintenadon|Dume ĉiuj ĉeestantoj iom post iom forlasis sian miregan sintenadon
common_voice_eo_18640517|Se vi prenis la violonon prenu ankaŭ la arĉon|Se vi prenis la violonon prenu ankaŭ la arĉon
common_voice_eo_18640518|Ni estas homoj|Ni estas homoj
common_voice_eo_18640519|Li estas knabo kaj ŝi estas knabino|Li estas knabo kaj ŝi estas knabino
common_voice_eo_18640560|De la koro spegulo estas la okulo|De la koro spegulo estas la okulo
common_voice_eo_18640561|Depost la letero de sinjoro Morno ni konas la veron|Depost la letero de sinjoro Morno ni konas la veron
common_voice_eo_18640562|Nu kial do vi ĉiuj min rigardas tiel strange|Nu kial do vi ĉiuj min rigardas tiel strange
common_voice_eo_18640563|Sed feliĉe mi ĉeestas|Sed feliĉe mi ĉeestas
common_voice_eo_18640565|Se vi ne kredas min vi povos demandi pri tio sinjoron Herbeno|Se vi ne kredas min vi povos demandi pri tio sinjoron Herbeno
common_voice_eo_18668067|Se amiko petas li neniam ripetas|Se amiko petas li neniam ripetas
common_voice_eo_18668068|Ĉu li estas nova kliento|Ĉu li estas nova kliento
common_voice_eo_18668069|Tiu utilo fermigis iliajn okulojn al ĉiuj aliaj malutiloj|Tiu utilo fermigis iliajn okulojn al ĉiuj aliaj malutiloj
common_voice_eo_18668070|Mi estas certa ke li min feliĉigos|Mi estas certa ke li min feliĉigos
common_voice_eo_18668071|Ofte saĝulo vivas malriĉe kaj malsaĝulo feliĉe|Ofte saĝulo vivas malriĉe kaj malsaĝulo feliĉe
common_voice_eo_18668072|Ĉar la morto estas neevitebla ĉu ne pli taŭgas tuj fini la vivon|Ĉar la morto estas neevitebla ĉu ne pli taŭgas tuj fini la vivon
common_voice_eo_18668073|Kio vendiĝas kaŝite vendiĝas plej profite|Kio vendiĝas kaŝite vendiĝas plej profite
common_voice_eo_18668074|Neniam oni vidis ke Naturo sin ripetas laŭ tia precizeco|Neniam oni vidis ke Naturo sin ripetas laŭ tia precizeco
common_voice_eo_18668075|Dum la nokto la bankiero revenis Parizon|Dum la nokto la bankiero revenis Parizon
common_voice_eo_18668076|Ni lin savos|Ni lin savos
common_voice_eo_18668077|Batita komprenas aludon|Batita komprenas aludon
common_voice_eo_18668078|Sed vi ŝajnas serioze malsana rimarkigis Maziero|Sed vi ŝajnas serioze malsana rimarkigis Maziero
common_voice_eo_18668079|Ekster via ofico estas ekster via vico|Ekster via ofico estas ekster via vico
common_voice_eo_18668080|Li ne ŝajnas senti tre grandan ĉagrenon|Li ne ŝajnas senti tre grandan ĉagrenon
common_voice_eo_18668081|Aŭdante tiujn vortojn Reĝino fikse rigardis sian interparolanton|Aŭdante tiujn vortojn Reĝino fikse rigardis sian interparolanton
common_voice_eo_18668082|Ŝi atendis momenton kortuŝegite|Ŝi atendis momenton kortuŝegite
common_voice_eo_18668083|Mi multe amas vin ĉiujn kredu min|Mi multe amas vin ĉiujn kredu min
common_voice_eo_18668084|Malplena sako tentas al peko|Malplena sako tentas al peko
common_voice_eo_18668085|Mi ne perdos mian tempon por diskuti kun vi li respondis|Mi ne perdos mian tempon por diskuti kun vi li respondis
common_voice_eo_18668086|Mi lin kaŝus tiel bone ke neniu divenus lian ekziston|Mi lin kaŝus tiel bone ke neniu divenus lian ekziston
common_voice_eo_18668087|Malgraŭ miaj antaŭzorgoj vi vidas ke mi sukcesis nur duone|Malgraŭ miaj antaŭzorgoj vi vidas ke mi sukcesis nur duone
common_voice_eo_18668088|Kiu ne pekis kiu ne eraris|Kiu ne pekis kiu ne eraris
common_voice_eo_18668089|La opinioj ne venis al sama konsento|La opinioj ne venis al sama konsento
common_voice_eo_18668090|Tio estis terurega|Tio estis terurega
common_voice_eo_18668091|La patro estas en la ĉambro|La patro estas en la ĉambro
common_voice_eo_18668093|Ricevos vulpo por sia kulpo|Ricevos vulpo por sia kulpo
common_voice_eo_18668094|Rigardi kaj aspiri ne devigas akiri|Rigardi kaj aspiri ne devigas akiri
common_voice_eo_18668095|Kiu tro alte svingas nenion atingas|Kiu tro alte svingas nenion atingas
common_voice_eo_18668096|Konsumi sian grenon antaŭ ĝia maturiĝo|Konsumi sian grenon antaŭ ĝia maturiĝo
common_voice_eo_18668097|Ĝin suĉigu por ke ĝi ne ĝenu nin post kelke da tempo|Ĝin suĉigu por ke ĝi ne ĝenu nin post kelke da tempo
common_voice_eo_18668098|Mi ne vidas sinjorinon Herbeno li demandis|Mi ne vidas sinjorinon Herbeno li demandis
common_voice_eo_18668099|Tiel perfekta simileco ne estas akceptebla|Tiel perfekta simileco ne estas akceptebla
common_voice_eo_18668100|Saĝo barbon ne atendas|Saĝo barbon ne atendas
common_voice_eo_18668101|En la printempo la glacio kaj la neĝo fluidiĝas|En la printempo la glacio kaj la neĝo fluidiĝas
common_voice_eo_18668102|Kiam fratoj batalas fremdulo ne eniĝu|Kiam fratoj batalas fremdulo ne eniĝu
common_voice_eo_18668103|Kiel oni diras vulgare mi vidis ruĝe|Kiel oni diras vulgare mi vidis ruĝe
common_voice_eo_18668104|Intensa febro ekbruliĝis|Intensa febro ekbruliĝis
common_voice_eo_18668105|Mi opinias kiel sinjoro Maziero|Mi opinias kiel sinjoro Maziero
common_voice_eo_18668106|Sako alenon ne tenas ĝi baldaŭ elvenas|Sako alenon ne tenas ĝi baldaŭ elvenas
common_voice_eo_18668107|Pardonu Leopoldo pardonu ĝemis la malfeliĉulo|Pardonu Leopoldo pardonu ĝemis la malfeliĉulo
common_voice_eo_18668108|Oni perfidon prenas sed perfidulon abomenas|Oni perfidon prenas sed perfidulon abomenas
common_voice_eo_18668109|Kiu flatas al ĉiu plaĉas al neniu|Kiu flatas al ĉiu plaĉas al neniu
common_voice_eo_18668110|Tio estas neverŝajna|Tio estas neverŝajna
common_voice_eo_18668111|Kiu entreprenis tiu sin tenu|Kiu entreprenis tiu sin tenu
common_voice_eo_18668117|Sed li rapide revenis al ambaŭ fratoj|Sed li rapide revenis al ambaŭ fratoj
common_voice_eo_18668119|Ne estas plu por mi feliĉeco ebla|Ne estas plu por mi feliĉeco ebla
common_voice_eo_18668121|Fradeko nenion respondis|Fradeko nenion respondis
common_voice_eo_18668123|La vesperon mem li parolis pri tio al Maziero|La vesperon mem li parolis pri tio al Maziero
common_voice_eo_18668124|Mi rimarkis nenion similan|Mi rimarkis nenion similan
common_voice_eo_18668132|Pli valoras vinagro donacita ol vino aĉetita|Pli valoras vinagro donacita ol vino aĉetita
common_voice_eo_18668133|Li observis|Li observis
common_voice_eo_18668134|Lernado havas maldolĉan radikon sed bonan efikon|Lernado havas maldolĉan radikon sed bonan efikon
common_voice_eo_18668135|Li do troviĝis en la vagonaro pri kiu ni parolis|Li do troviĝis en la vagonaro pri kiu ni parolis
common_voice_eo_18668152|Vi bone scias ke sen via frato neniam mi estus ricevinta tiun ordenon|Vi bone scias ke sen via frato neniam mi estus ricevinta tiun ordenon
common_voice_eo_18668153|Mi ne povis agi alimaniere li senĉese ĝemadis|Mi ne povis agi alimaniere li senĉese ĝemadis
common_voice_eo_18668154|Sed la bankiero kiu ne ankoraŭ plene rekonsciiĝis ne tion rimarkis|Sed la bankiero kiu ne ankoraŭ plene rekonsciiĝis ne tion rimarkis
common_voice_eo_18668155|Tiufoje sento de teruro ekokupis la animon de la junulo|Tiufoje sento de teruro ekokupis la animon de la junulo
common_voice_eo_18668156|Nu sinjorino ĉu vi trovis|Nu sinjorino ĉu vi trovis
common_voice_eo_18668163|Mensogas kiel funebra parolo|Mensogas kiel funebra parolo
common_voice_eo_18668164|Ne konante la profundecon ne iru en la riveron|Ne konante la profundecon ne iru en la riveron
common_voice_eo_18668165|Kiu lupo naskiĝis vulpo ne fariĝos|Kiu lupo naskiĝis vulpo ne fariĝos
common_voice_eo_18668166|Petro laca jen estas Fernando|Petro laca jen estas Fernando
common_voice_eo_18668167|Ĉio havas finon|Ĉio havas finon
common_voice_eo_18668173|Kiu ripetas abunde lernas plej funde|Kiu ripetas abunde lernas plej funde
common_voice_eo_18668174|Ĉu mi povas koni ĝian temon|Ĉu mi povas koni ĝian temon
common_voice_eo_18668176|Reĝino sin lasis fali sur sian liton|Reĝino sin lasis fali sur sian liton
common_voice_eo_18668177|Post sufero venas prospero|Post sufero venas prospero
common_voice_eo_18668178|Homo fidas feliĉo decidas|Homo fidas feliĉo decidas
common_voice_eo_18668179|Titolo sen mono  sensignifa sono|Titolo sen mono  sensignifa sono
common_voice_eo_18668180|Valoron de objekto ni ekkonas post difekto|Valoron de objekto ni ekkonas post difekto
common_voice_eo_18668181|Do de longa tempo ili devus esti ĉi tien alvenintaj|Do de longa tempo ili devus esti ĉi tien alvenintaj
common_voice_eo_18668193|La juĝisto gradigis siajn kulpigrimedojn|La juĝisto gradigis siajn kulpigrimedojn
common_voice_eo_18668194|Vorto en ĝusta momento faras pli ol arĝento|Vorto en ĝusta momento faras pli ol arĝento
common_voice_eo_18668195|Post ĝoja kaj facila vivo postiras ekzistado de malfeliĉegulo|Post ĝoja kaj facila vivo postiras ekzistado de malfeliĉegulo
common_voice_eo_18668196|Nun kion li faros|Nun kion li faros
common_voice_eo_18668197|En akvo malklara oni fiŝkaptas facile|En akvo malklara oni fiŝkaptas facile
common_voice_eo_18668203|Oni vin retrovis en la glacia groto|Oni vin retrovis en la glacia groto
common_voice_eo_18668204|Ĉia diskuto ŝajnis neutila|Ĉia diskuto ŝajnis neutila
common_voice_eo_18668205|Deziri al iu amason da mono kaj titolon de barono|Deziri al iu amason da mono kaj titolon de barono
common_voice_eo_18668206|La junulino ne aŭskultis plu ŝi pripensis|La junulino ne aŭskultis plu ŝi pripensis
common_voice_eo_18668213|Ne valoras bofilo kiam mortis filino|Ne valoras bofilo kiam mortis filino
common_voice_eo_18668216|Ĉu vi kredas ke li estas grave tuŝita|Ĉu vi kredas ke li estas grave tuŝita
common_voice_eo_18668217|Famo kredon allogas sed tre ofte mensogas|Famo kredon allogas sed tre ofte mensogas
common_voice_eo_18668235|Li havis bluan kitelon respondis Variaso daŭrigante sian legadon|Li havis bluan kitelon respondis Variaso daŭrigante sian legadon
common_voice_eo_18668236|Lia kolero longe daŭris|Lia kolero longe daŭris
common_voice_eo_18668237|Silentu|Silentu
common_voice_eo_18668238|Nu li ekkriis por ĝui tian amon mi ĉion konsentas|Nu li ekkriis por ĝui tian amon mi ĉion konsentas
common_voice_eo_18668239|Donu al la birdoj akvon ĉar ili volas trinki|Donu al la birdoj akvon ĉar ili volas trinki
common_voice_eo_18668267|Ĉe la freŝa faro|Ĉe la freŝa faro
common_voice_eo_18668268|En tiu momento li ekvidis Mazieron|En tiu momento li ekvidis Mazieron
common_voice_eo_18668269|Vi varmigos serpenton ĝi al vi enpikos la denton|Vi varmigos serpenton ĝi al vi enpikos la denton
